Work order,Date,Color,Texure,Size,Quantity in,Product Type
BULK089,13-Aug-24,2N,Curly,16,204,SD
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
