Work order,Date,Color,Texure,Size,Quantity in,Product Type
BULK88,13-Aug-24,4N,Curly,18,204,SD
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
